time	V(vg1)	V(vg2)	V(vo2)	I(C4)	I(L2)	I(L6)	I(Lp1)	I(Lp2)	I(Rl1)
Step Information: Load=10  (Step: 1/20)
6.501993749927215e-05	1.000012e-01	0.000000e+00	1.114653e+02	-2.910156e-01	-6.701430e-10	7.008039e-01	1.347016e+00	3.998160e-05	1.238503e+00
6.501993749936930e-05	1.000010e-01	0.000000e+00	1.114653e+02	-2.929688e-01	-6.697820e-10	7.008039e-01	1.347016e+00	3.998151e-05	1.238503e+00
6.501993749956358e-05	1.000007e-01	0.000000e+00	1.114653e+02	-2.916969e-01	-5.966590e-10	7.008040e-01	1.347016e+00	3.998173e-05	1.238503e+00
6.501993749996604e-05	1.000001e-01	0.000000e+00	1.114653e+02	-2.890609e-01	3.058593e-06	7.008041e-01	1.347012e+00	3.998466e-05	1.238503e+00
6.501999999999897e-05	8.841821e-09	0.000000e+00	1.114653e+02	2.059526e-01	9.501230e-01	7.001237e-01	8.796947e-04	8.794293e-04	1.238503e+00
6.502000002441000e-05	0.000000e+00	0.000000e+00	1.114653e+02	2.064835e-01	9.505097e-01	7.003745e-01	3.199226e-04	3.198324e-04	1.238503e+00
6.502000007323205e-05	0.000000e+00	0.000000e+00	1.114653e+02	2.064412e-01	9.509076e-01	7.005015e-01	4.002891e-05	4.002636e-05	1.238503e+00
6.502000153807419e-05	0.000000e+00	0.000000e+00	1.114653e+02	2.101796e-01	9.583353e-01	7.005564e-01	4.002866e-05	4.002635e-05	1.238503e+00
6.502000310057432e-05	0.000000e+00	0.000000e+00	1.114653e+02	2.134702e-01	9.648210e-01	7.006026e-01	4.002843e-05	4.002635e-05	1.238503e+00
6.502000622557458e-05	0.000000e+00	0.000000e+00	1.114653e+02	2.183299e-01	9.744874e-01	7.006683e-01	4.002809e-05	4.002635e-05	1.238503e+00
6.502001247557510e-05	0.000000e+00	0.000000e+00	1.114653e+02	2.239852e-01	9.857409e-01	7.007401e-01	4.002767e-05	4.002635e-05	1.238503e+00
6.502002497557613e-05	0.000000e+00	0.000000e+00	1.114653e+02	2.283786e-01	9.944741e-01	7.007919e-01	4.002733e-05	4.002634e-05	1.238503e+00
6.502004997557820e-05	0.000000e+00	0.000000e+00	1.114653e+02	2.301245e-01	9.979398e-01	7.008114e-01	4.002719e-05	4.002634e-05	1.238503e+00
6.507119997557764e-05	0.000000e+00	0.000000e+00	1.114655e+02	2.329213e-01	1.000969e+00	7.033798e-01	4.002721e-05	4.002637e-05	1.238506e+00
6.512239997558122e-05	0.000000e+00	0.000000e+00	1.114658e+02	2.352578e-01	1.003408e+00	7.056167e-01	4.002724e-05	4.002640e-05	1.238508e+00
6.522479997557451e-05	0.000000e+00	0.000000e+00	1.114662e+02	2.390705e-01	1.007402e+00	7.092561e-01	4.002729e-05	4.002645e-05	1.238514e+00
6.542959997557496e-05	0.000000e+00	0.000000e+00	1.114672e+02	2.441004e-01	1.012730e+00	7.140195e-01	4.002740e-05	4.002656e-05	1.238525e+00
6.582959997557258e-05	0.000000e+00	0.000000e+00	1.114692e+02	2.484305e-01	1.017495e+00	7.179864e-01	4.002758e-05	4.002675e-05	1.238547e+00
6.622959997557021e-05	0.000000e+00	0.000000e+00	1.114712e+02	2.479911e-01	1.017342e+00	7.172890e-01	4.002776e-05	4.002693e-05	1.238569e+00
6.662959997556783e-05	0.000000e+00	0.000000e+00	1.114732e+02	2.439180e-01	1.013437e+00	7.130374e-01	4.002792e-05	4.002709e-05	1.238591e+00
6.702959997556546e-05	0.000000e+00	0.000000e+00	1.114751e+02	2.375592e-01	1.007190e+00	7.065631e-01	4.002808e-05	4.002724e-05	1.238612e+00
6.742959997556308e-05	0.000000e+00	0.000000e+00	1.114770e+02	2.296784e-01	9.993873e-01	6.986136e-01	4.002823e-05	4.002738e-05	1.238633e+00
6.782959997556071e-05	0.000000e+00	0.000000e+00	1.114788e+02	2.207438e-01	9.905059e-01	6.896405e-01	4.002837e-05	4.002751e-05	1.238653e+00
6.822959997555833e-05	0.000000e+00	0.000000e+00	1.114805e+02	2.110584e-01	9.808545e-01	6.799378e-01	4.002850e-05	4.002763e-05	1.238672e+00
6.862959997555595e-05	0.000000e+00	0.000000e+00	1.114821e+02	2.008272e-01	9.706423e-01	6.697043e-01	4.002862e-05	4.002774e-05	1.238690e+00
6.902959997555358e-05	0.000000e+00	0.000000e+00	1.114837e+02	1.901922e-01	9.600148e-01	6.590786e-01	4.002874e-05	4.002784e-05	1.238708e+00
6.942959997555120e-05	0.000000e+00	0.000000e+00	1.114852e+02	1.792855e-01	9.491072e-01	6.481887e-01	4.002884e-05	4.002794e-05	1.238724e+00
6.965919995108316e-05	0.000000e+00	0.000000e+00	1.114860e+02	1.729140e-01	9.427314e-01	6.418301e-01	4.002890e-05	4.002799e-05	1.238734e+00
6.999440824459469e-05	0.000000e+00	0.000000e+00	1.114871e+02	1.634700e-01	9.332767e-01	6.324095e-01	4.002898e-05	4.002805e-05	1.238746e+00
7.000000000001450e-05	0.000000e+00	2.220446e-08	1.114872e+02	1.066365e-01	9.330912e-01	5.189282e-01	4.002405e-05	1.494500e-01	1.238746e+00
7.000999999999535e-05	0.000000e+00	1.600000e+01	1.114872e+02	-4.768028e-02	9.326351e-01	2.107505e-01	4.001063e-05	5.558561e-01	1.238746e+00
7.002999999995707e-05	0.000000e+00	1.600000e+01	1.114871e+02	-1.536124e-01	9.315208e-01	-4.471790e-10	4.000140e-05	8.352946e-01	1.238746e+00
7.062999999880859e-05	0.000000e+00	1.600000e+01	1.114851e+02	-1.706783e-01	8.973700e-01	-4.471537e-10	3.999912e-05	8.965107e-01	1.238724e+00
7.102999999880621e-05	0.000000e+00	1.600000e+01	1.114837e+02	-1.816276e-01	8.754583e-01	-4.471368e-10	3.999759e-05	9.373192e-01	1.238708e+00
7.142999999880384e-05	0.000000e+00	1.600000e+01	1.114822e+02	-1.921630e-01	8.543723e-01	-4.471197e-10	3.999605e-05	9.781259e-01	1.238691e+00
7.182999999880146e-05	0.000000e+00	1.600000e+01	1.114807e+02	-2.022293e-01	8.342214e-01	-4.471026e-10	3.999451e-05	1.018931e+00	1.238674e+00
7.222999999879909e-05	0.000000e+00	1.600000e+01	1.114790e+02	-2.118153e-01	8.150298e-01	-4.470854e-10	3.999296e-05	1.059734e+00	1.238656e+00
7.262999999879671e-05	0.000000e+00	1.600000e+01	1.114773e+02	-2.209325e-01	7.967751e-01	-4.470682e-10	3.999140e-05	1.100535e+00	1.238636e+00
7.302999999879434e-05	0.000000e+00	1.600000e+01	1.114755e+02	-2.296076e-01	7.794040e-01	-4.470508e-10	3.998984e-05	1.141334e+00	1.238616e+00
7.342999999879196e-05	0.000000e+00	1.600000e+01	1.114736e+02	-2.378782e-01	7.628413e-01	-4.470334e-10	3.998828e-05	1.182131e+00	1.238595e+00
7.382999999878959e-05	0.000000e+00	1.600000e+01	1.114717e+02	-2.457866e-01	7.470025e-01	-4.470160e-10	3.998671e-05	1.222927e+00	1.238574e+00
7.422999999878721e-05	0.000000e+00	1.600000e+01	1.114697e+02	-2.533772e-01	7.317986e-01	-4.469984e-10	3.998513e-05	1.263720e+00	1.238552e+00
7.465999999876904e-05	0.000000e+00	1.600000e+01	1.114675e+02	-2.612887e-01	7.159502e-01	-4.469795e-10	3.998344e-05	1.307571e+00	1.238527e+00
7.501000000000035e-05	0.000000e+00	1.600000e+01	1.114656e+02	-2.674858e-01	7.035353e-01	-4.468882e-10	3.997532e-05	1.343262e+00	1.238507e+00
7.501993735312129e-05	0.000000e+00	1.002350e-01	1.114656e+02	-2.675680e-01	7.032175e-01	-4.469607e-10	3.998201e-05	1.344276e+00	1.238506e+00
7.501993742942137e-05	0.000000e+00	1.001129e-01	1.114656e+02	-2.690272e-01	7.032175e-01	-4.469326e-10	3.998201e-05	1.344276e+00	1.238506e+00
7.501993743658231e-05	0.000000e+00	1.001015e-01	1.114656e+02	-2.657462e-01	7.032173e-01	-4.469620e-10	3.998201e-05	1.344276e+00	1.238506e+00
7.501993744611635e-05	0.000000e+00	1.000862e-01	1.114656e+02	-2.649129e-01	7.032170e-01	-4.469774e-10	3.998202e-05	1.344276e+00	1.238506e+00
7.501993746518443e-05	0.000000e+00	1.000557e-01	1.114656e+02	-2.639402e-01	7.032167e-01	-4.469457e-10	3.998201e-05	1.344276e+00	1.238506e+00
7.501993746578117e-05	0.000000e+00	1.000547e-01	1.114656e+02	-2.647705e-01	7.032167e-01	-4.469751e-10	3.998200e-05	1.344276e+00	1.238506e+00
7.501993746697466e-05	0.000000e+00	1.000528e-01	1.114656e+02	-2.685547e-01	7.032165e-01	-4.470466e-10	3.998197e-05	1.344276e+00	1.238506e+00
7.501993746936164e-05	0.000000e+00	1.000490e-01	1.114656e+02	-2.719727e-01	7.032163e-01	-4.470390e-10	3.998197e-05	1.344276e+00	1.238506e+00
7.501993747413560e-05	0.000000e+00	1.000414e-01	1.114656e+02	-2.702630e-01	7.032162e-01	-4.469680e-10	3.998200e-05	1.344276e+00	1.238506e+00
7.501993748366964e-05	0.000000e+00	1.000261e-01	1.114656e+02	-2.655420e-01	7.032161e-01	-6.601224e-10	3.998215e-05	1.344276e+00	1.238506e+00
7.501993748509905e-05	0.000000e+00	1.000238e-01	1.114656e+02	-2.649755e-01	7.032161e-01	-5.957546e-10	3.998209e-05	1.344276e+00	1.238506e+00
7.501993749081670e-05	0.000000e+00	1.000147e-01	1.114656e+02	-2.660726e-01	7.032160e-01	-4.470024e-10	3.998201e-05	1.344276e+00	1.238506e+00
7.501993749844948e-05	0.000000e+00	1.000025e-01	1.114656e+02	-2.623813e-01	7.032160e-01	-6.679418e-10	3.998227e-05	1.344276e+00	1.238506e+00
7.501993749854663e-05	0.000000e+00	1.000023e-01	1.114656e+02	-2.717896e-01	7.032160e-01	-6.702658e-10	3.998230e-05	1.344276e+00	1.238506e+00
7.501993749864377e-05	0.000000e+00	1.000022e-01	1.114656e+02	-2.812498e-01	7.032160e-01	3.766513e-07	3.998265e-05	1.344275e+00	1.238506e+00
7.502006249864024e-05	0.000000e+00	0.000000e+00	1.114656e+02	2.175107e-01	7.027110e-01	9.710732e-01	4.597313e-04	7.878225e-04	1.238506e+00
7.502006255967475e-05	0.000000e+00	0.000000e+00	1.114656e+02	2.177341e-01	7.027747e-01	9.714640e-01	3.198297e-04	3.198785e-04	1.238506e+00
7.502006268174377e-05	0.000000e+00	0.000000e+00	1.114656e+02	2.180659e-01	7.029050e-01	9.719512e-01	4.002639e-05	4.002812e-05	1.238506e+00
7.502006439072395e-05	0.000000e+00	0.000000e+00	1.114656e+02	2.204388e-01	7.029706e-01	9.764094e-01	4.002639e-05	4.002796e-05	1.238506e+00
7.502006634384217e-05	0.000000e+00	0.000000e+00	1.114656e+02	2.224445e-01	7.030265e-01	9.803571e-01	4.002638e-05	4.002781e-05	1.238506e+00
7.502007025009250e-05	0.000000e+00	0.000000e+00	1.114656e+02	2.251849e-01	7.031004e-01	9.857808e-01	4.002638e-05	4.002760e-05	1.238506e+00
7.502007806259314e-05	0.000000e+00	0.000000e+00	1.114656e+02	2.279982e-01	7.031726e-01	9.913518e-01	4.002638e-05	4.002739e-05	1.238506e+00
7.502009368759444e-05	0.000000e+00	0.000000e+00	1.114656e+02	2.298006e-01	7.032163e-01	9.949473e-01	4.002637e-05	4.002724e-05	1.238506e+00
7.502012493759702e-05	0.000000e+00	0.000000e+00	1.114656e+02	2.303151e-01	7.032288e-01	9.959617e-01	4.002637e-05	4.002720e-05	1.238506e+00
7.508406243759980e-05	0.000000e+00	0.000000e+00	1.114659e+02	2.335779e-01	7.063825e-01	9.992828e-01	4.002641e-05	4.002724e-05	1.238510e+00
7.514806243759387e-05	0.000000e+00	0.000000e+00	1.114662e+02	2.363503e-01	7.090368e-01	1.002177e+00	4.002645e-05	4.002727e-05	1.238513e+00
7.527606243759588e-05	0.000000e+00	0.000000e+00	1.114668e+02	2.406464e-01	7.131339e-01	1.006685e+00	4.002652e-05	4.002734e-05	1.238520e+00
7.553206243759991e-05	0.000000e+00	0.000000e+00	1.114680e+02	2.458865e-01	7.180761e-01	1.012264e+00	4.002664e-05	4.002747e-05	1.238534e+00
7.593206243759754e-05	0.000000e+00	0.000000e+00	1.114700e+02	2.487738e-01	7.206395e-01	1.015537e+00	4.002683e-05	4.002765e-05	1.238556e+00
7.633206243759516e-05	0.000000e+00	0.000000e+00	1.114720e+02	2.472256e-01	7.188628e-01	1.014235e+00	4.002700e-05	4.002782e-05	1.238578e+00
7.673206243759279e-05	0.000000e+00	0.000000e+00	1.114740e+02	2.424700e-01	7.139500e-01	1.009628e+00	4.002716e-05	4.002799e-05	1.238599e+00
7.713206243759041e-05	0.000000e+00	0.000000e+00	1.114759e+02	2.356635e-01	7.070440e-01	1.002922e+00	4.002731e-05	4.002814e-05	1.238621e+00
7.753206243758803e-05	0.000000e+00	0.000000e+00	1.114777e+02	2.274762e-01	6.987979e-01	9.948052e-01	4.002744e-05	4.002829e-05	1.238641e+00
7.793206243758566e-05	0.000000e+00	0.000000e+00	1.114795e+02	2.183250e-01	6.896150e-01	9.857011e-01	4.002757e-05	4.002843e-05	1.238661e+00
7.833206243758328e-05	0.000000e+00	0.000000e+00	1.114812e+02	2.084832e-01	6.797605e-01	9.758888e-01	4.002769e-05	4.002855e-05	1.238680e+00
7.873206243758091e-05	0.000000e+00	0.000000e+00	1.114828e+02	1.981368e-01	6.694152e-01	9.655581e-01	4.002780e-05	4.002867e-05	1.238698e+00
7.913206243757853e-05	0.000000e+00	0.000000e+00	1.114844e+02	1.874160e-01	6.587059e-01	9.548422e-01	4.002790e-05	4.002878e-05	1.238715e+00
7.953206243757616e-05	0.000000e+00	0.000000e+00	1.114858e+02	1.764564e-01	6.477646e-01	9.438803e-01	4.002799e-05	4.002889e-05	1.238732e+00
7.980587512489146e-05	0.000000e+00	0.000000e+00	1.114868e+02	1.687970e-01	6.401222e-01	9.362141e-01	4.002805e-05	4.002895e-05	1.238742e+00
8.000000000001062e-05	0.000000e+00	0.000000e+00	1.114874e+02	1.633133e-01	6.346507e-01	9.307253e-01	4.002203e-05	4.002294e-05	1.238749e+00
8.000100000001009e-05	1.600000e+00	0.000000e+00	1.114874e+02	-4.826700e-02	2.115502e-01	9.306651e-01	5.572225e-01	4.000859e-05	1.238749e+00
8.000300000000904e-05	4.800000e+00	0.000000e+00	1.114874e+02	-1.541008e-01	-4.471791e-10	9.305476e-01	8.359667e-01	4.000141e-05	1.238749e+00
8.001000000000535e-05	1.600000e+01	0.000000e+00	1.114874e+02	-1.543045e-01	-4.471839e-10	9.301399e-01	8.366809e-01	4.000138e-05	1.238749e+00
8.041919999979275e-05	1.600000e+01	0.000000e+00	1.114861e+02	-1.660348e-01	-4.471616e-10	9.066656e-01	8.784307e-01	3.999982e-05	1.238734e+00
8.081919999979037e-05	1.600000e+01	0.000000e+00	1.114847e+02	-1.771595e-01	-4.471447e-10	8.844044e-01	9.192399e-01	3.999830e-05	1.238719e+00
8.121919999978799e-05	1.600000e+01	0.000000e+00	1.114832e+02	-1.879217e-01	-4.471276e-10	8.628659e-01	9.600475e-01	3.999676e-05	1.238703e+00
8.161919999978562e-05	1.600000e+01	0.000000e+00	1.114817e+02	-1.982309e-01	-4.471106e-10	8.422303e-01	1.000853e+00	3.999522e-05	1.238686e+00
8.201919999978324e-05	1.600000e+01	0.000000e+00	1.114801e+02	-2.080629e-01	-4.470934e-10	8.225472e-01	1.041657e+00	3.999367e-05	1.238667e+00
8.241919999978087e-05	1.600000e+01	0.000000e+00	1.114784e+02	-2.174181e-01	-4.470762e-10	8.038168e-01	1.082459e+00	3.999212e-05	1.238649e+00
8.281919999977849e-05	1.600000e+01	0.000000e+00	1.114766e+02	-2.263161e-01	-4.470588e-10	7.860001e-01	1.123259e+00	3.999056e-05	1.238629e+00
8.321919999977612e-05	1.600000e+01	0.000000e+00	1.114748e+02	-2.347894e-01	-4.470415e-10	7.690320e-01	1.164057e+00	3.998900e-05	1.238608e+00
8.361919999977374e-05	1.600000e+01	0.000000e+00	1.114728e+02	-2.428786e-01	-4.470240e-10	7.528318e-01	1.204853e+00	3.998743e-05	1.238587e+00
8.401919999977137e-05	1.600000e+01	0.000000e+00	1.114709e+02	-2.506273e-01	-4.470065e-10	7.373120e-01	1.245648e+00	3.998585e-05	1.238565e+00
8.441919999976899e-05	1.600000e+01	0.000000e+00	1.114688e+02	-2.581112e-01	-4.469889e-10	7.223210e-01	1.286440e+00	3.998428e-05	1.238543e+00
8.466519999854316e-05	1.600000e+01	0.000000e+00	1.114676e+02	-2.625877e-01	-4.469781e-10	7.133532e-01	1.311527e+00	3.998331e-05	1.238528e+00
8.501000000001036e-05	1.600000e+01	0.000000e+00	1.114657e+02	-2.686758e-01	-4.469629e-10	7.011565e-01	1.346687e+00	3.998194e-05	1.238508e+00
8.501993731688251e-05	1.002930e-01	0.000000e+00	1.114657e+02	-2.694336e-01	-4.469653e-10	7.008098e-01	1.347701e+00	3.998190e-05	1.238508e+00
8.501993744086667e-05	1.000946e-01	0.000000e+00	1.114657e+02	-2.684326e-01	-4.469508e-10	7.008097e-01	1.347701e+00	3.998190e-05	1.238508e+00
8.501993746376502e-05	1.000580e-01	0.000000e+00	1.114657e+02	-2.683310e-01	-4.469395e-10	7.008099e-01	1.347701e+00	3.998191e-05	1.238508e+00
8.501993749428227e-05	1.000092e-01	0.000000e+00	1.114657e+02	-2.518407e-01	-4.476673e-10	7.008103e-01	1.347701e+00	3.998220e-05	1.238508e+00
8.501993749440717e-05	1.000090e-01	0.000000e+00	1.114657e+02	-2.558899e-01	-5.249383e-10	7.008103e-01	1.347701e+00	3.998234e-05	1.238508e+00
8.501993749464309e-05	1.000086e-01	0.000000e+00	1.114657e+02	-2.649740e-01	-6.709024e-10	7.008103e-01	1.347701e+00	3.998245e-05	1.238508e+00
8.501993749511494e-05	1.000078e-01	0.000000e+00	1.114657e+02	-2.633874e-01	-5.971619e-10	7.008104e-01	1.347701e+00	3.998202e-05	1.238508e+00
8.501993749607251e-05	1.000063e-01	0.000000e+00	1.114657e+02	-2.592987e-01	-4.472104e-10	7.008104e-01	1.347701e+00	3.998182e-05	1.238508e+00
8.501993749797376e-05	1.000033e-01	0.000000e+00	1.114657e+02	-2.776228e-01	-6.463984e-10	7.008104e-01	1.347701e+00	3.998193e-05	1.238508e+00
8.501993749820969e-05	1.000029e-01	0.000000e+00	1.114657e+02	-2.744141e-01	-6.711870e-10	7.008104e-01	1.347701e+00	3.998201e-05	1.238508e+00
8.501993749868153e-05	1.000021e-01	0.000000e+00	1.114657e+02	-2.620790e-01	-5.970975e-10	7.008103e-01	1.347701e+00	3.998214e-05	1.238508e+00
8.501993749963910e-05	1.000006e-01	0.000000e+00	1.114657e+02	-2.797081e-01	-6.488204e-10	7.008102e-01	1.347701e+00	3.998249e-05	1.238508e+00
8.501993749973624e-05	1.000004e-01	0.000000e+00	1.114657e+02	-2.792969e-01	-6.690865e-10	7.008102e-01	1.347701e+00	3.998255e-05	1.238508e+00
8.501993749993053e-05	1.000001e-01	0.000000e+00	1.114657e+02	-2.734367e-01	1.476971e-06	7.008103e-01	1.347699e+00	3.998390e-05	1.238508e+00
8.502000000000509e-05	8.841821e-09	0.000000e+00	1.114657e+02	2.062287e-01	9.506754e-01	7.001281e-01	8.796956e-04	8.794302e-04	1.238508e+00
8.502000002441612e-05	0.000000e+00	0.000000e+00	1.114657e+02	2.060822e-01	9.510621e-01	7.003790e-01	3.199229e-04	3.198327e-04	1.238508e+00
8.502000007323818e-05	0.000000e+00	0.000000e+00	1.114657e+02	2.062505e-01	9.514601e-01	7.005060e-01	4.002895e-05	4.002639e-05	1.238508e+00
8.502000075683025e-05	0.000000e+00	0.000000e+00	1.114657e+02	2.086083e-01	9.551107e-01	7.005330e-01	4.002883e-05	4.002639e-05	1.238508e+00
8.502000310058044e-05	0.000000e+00	0.000000e+00	1.114657e+02	2.137267e-01	9.653845e-01	7.006066e-01	4.002847e-05	4.002639e-05	1.238508e+00
8.502000622558070e-05	0.000000e+00	0.000000e+00	1.114657e+02	2.186027e-01	9.750592e-01	7.006722e-01	4.002813e-05	4.002639e-05	1.238508e+00
8.502001247558122e-05	0.000000e+00	0.000000e+00	1.114657e+02	2.242740e-01	9.863224e-01	7.007442e-01	4.002771e-05	4.002638e-05	1.238508e+00
8.502002497558225e-05	0.000000e+00	0.000000e+00	1.114657e+02	2.286724e-01	9.950635e-01	7.007962e-01	4.002737e-05	4.002638e-05	1.238508e+00
8.502004997558432e-05	0.000000e+00	0.000000e+00	1.114657e+02	2.304202e-01	9.985330e-01	7.008158e-01	4.002723e-05	4.002638e-05	1.238508e+00
8.507119997558377e-05	0.000000e+00	0.000000e+00	1.114659e+02	2.332183e-01	1.001563e+00	7.033842e-01	4.002725e-05	4.002641e-05	1.238510e+00
8.512239997558735e-05	0.000000e+00	0.000000e+00	1.114662e+02	2.355551e-01	1.004002e+00	7.056212e-01	4.002728e-05	4.002644e-05	1.238513e+00
8.522479997558063e-05	0.000000e+00	0.000000e+00	1.114667e+02	2.393682e-01	1.007997e+00	7.092606e-01	4.002733e-05	4.002649e-05	1.238518e+00
8.542959997558108e-05	0.000000e+00	0.000000e+00	1.114677e+02	2.443987e-01	1.013327e+00	7.140242e-01	4.002743e-05	4.002660e-05	1.238529e+00
8.582959997557871e-05	0.000000e+00	0.000000e+00	1.114696e+02	2.487295e-01	1.018093e+00	7.179912e-01	4.002762e-05	4.002679e-05	1.238551e+00
8.622959997557633e-05	0.000000e+00	0.000000e+00	1.114716e+02	2.482905e-01	1.017940e+00	7.172937e-01	4.002780e-05	4.002696e-05	1.238574e+00
8.662959997557396e-05	0.000000e+00	0.000000e+00	1.114736e+02	2.442175e-01	1.014036e+00	7.130419e-01	4.002796e-05	4.002712e-05	1.238595e+00
8.702959997557158e-05	0.000000e+00	0.000000e+00	1.114755e+02	2.378587e-01	1.007789e+00	7.065675e-01	4.002812e-05	4.002728e-05	1.238617e+00
8.742959997556921e-05	0.000000e+00	0.000000e+00	1.114774e+02	2.299778e-01	9.999867e-01	6.986178e-01	4.002827e-05	4.002741e-05	1.238638e+00
8.782959997556683e-05	0.000000e+00	0.000000e+00	1.114792e+02	2.210431e-01	9.911053e-01	6.896445e-01	4.002841e-05	4.002755e-05	1.238658e+00
8.822959997556445e-05	0.000000e+00	0.000000e+00	1.114809e+02	2.113576e-01	9.814538e-01	6.799417e-01	4.002854e-05	4.002767e-05	1.238677e+00
8.862959997556208e-05	0.000000e+00	0.000000e+00	1.114826e+02	2.011262e-01	9.712416e-01	6.697080e-01	4.002866e-05	4.002778e-05	1.238695e+00
8.902959997555970e-05	0.000000e+00	0.000000e+00	1.114841e+02	1.904911e-01	9.606139e-01	6.590822e-01	4.002878e-05	4.002788e-05	1.238713e+00
8.942959997555733e-05	0.000000e+00	0.000000e+00	1.114856e+02	1.795843e-01	9.497062e-01	6.481922e-01	4.002888e-05	4.002798e-05	1.238729e+00
8.965919995110316e-05	0.000000e+00	0.000000e+00	1.114865e+02	1.732127e-01	9.433303e-01	6.418335e-01	4.002894e-05	4.002802e-05	1.238738e+00
8.999440821552684e-05	0.000000e+00	0.000000e+00	1.114876e+02	1.637686e-01	9.338755e-01	6.324127e-01	4.002902e-05	4.002809e-05	1.238751e+00
9.000000000000674e-05	0.000000e+00	0.000000e+00	1.114876e+02	1.069347e-01	9.336900e-01	5.189306e-01	4.002409e-05	1.494514e-01	1.238751e+00
9.001000000000148e-05	0.000000e+00	1.600000e+01	1.114876e+02	-4.738278e-02	9.332339e-01	2.107516e-01	4.001067e-05	5.558593e-01	1.238751e+00
9.003000000000483e-05	0.000000e+00	1.600000e+01	1.114875e+02	-1.533155e-01	9.321195e-01	-4.471794e-10	4.000145e-05	8.352994e-01	1.238750e+00
9.063000000000820e-05	0.000000e+00	1.600000e+01	1.114856e+02	-1.703824e-01	8.979667e-01	-4.471542e-10	3.999916e-05	8.965155e-01	1.238729e+00
9.103000000000583e-05	0.000000e+00	1.600000e+01	1.114842e+02	-1.813323e-01	8.760539e-01	-4.471372e-10	3.999763e-05	9.373240e-01	1.238713e+00
9.143000000000345e-05	0.000000e+00	1.600000e+01	1.114827e+02	-1.918681e-01	8.549670e-01	-4.471202e-10	3.999609e-05	9.781307e-01	1.238696e+00
9.183000000000108e-05	0.000000e+00	1.600000e+01	1.114811e+02	-2.019348e-01	8.348154e-01	-4.471031e-10	3.999455e-05	1.018936e+00	1.238679e+00
9.222999999999870e-05	0.000000e+00	1.600000e+01	1.114794e+02	-2.115211e-01	8.156234e-01	-4.470859e-10	3.999300e-05	1.059739e+00	1.238660e+00
9.262999999999633e-05	0.000000e+00	1.600000e+01	1.114777e+02	-2.206384e-01	7.973684e-01	-4.470686e-10	3.999144e-05	1.100540e+00	1.238641e+00
9.302999999999395e-05	0.000000e+00	1.600000e+01	1.114759e+02	-2.293136e-01	7.799971e-01	-4.470513e-10	3.998988e-05	1.141339e+00	1.238621e+00
9.342999999999158e-05	0.000000e+00	1.600000e+01	1.114740e+02	-2.375842e-01	7.634344e-01	-4.470339e-10	3.998832e-05	1.182136e+00	1.238600e+00
9.382999999998920e-05	0.000000e+00	1.600000e+01	1.114721e+02	-2.454927e-01	7.475954e-01	-4.470164e-10	3.998675e-05	1.222931e+00	1.238579e+00
9.422999999998682e-05	0.000000e+00	1.600000e+01	1.114701e+02	-2.530832e-01	7.323917e-01	-4.469989e-10	3.998518e-05	1.263725e+00	1.238557e+00
9.465999999996866e-05	0.000000e+00	1.600000e+01	1.114679e+02	-2.609947e-01	7.165433e-01	-4.469800e-10	3.998348e-05	1.307576e+00	1.238533e+00
9.501000000000648e-05	0.000000e+00	1.600000e+01	1.114661e+02	-2.671918e-01	7.041284e-01	-4.468887e-10	3.997537e-05	1.343267e+00	1.238512e+00
9.501993735312741e-05	0.000000e+00	1.002350e-01	1.114660e+02	-2.671712e-01	7.038108e-01	-4.469622e-10	3.998206e-05	1.344281e+00	1.238511e+00
9.501993743181447e-05	0.000000e+00	1.001091e-01	1.114660e+02	-2.670695e-01	7.038106e-01	-4.469549e-10	3.998206e-05	1.344281e+00	1.238511e+00
9.501993743658843e-05	0.000000e+00	1.001015e-01	1.114660e+02	-2.678227e-01	7.038105e-01	-4.469443e-10	3.998204e-05	1.344281e+00	1.238511e+00
9.501993744612247e-05	0.000000e+00	1.000862e-01	1.114660e+02	-2.686564e-01	7.038104e-01	-4.469462e-10	3.998203e-05	1.344281e+00	1.238511e+00
9.501993746519055e-05	0.000000e+00	1.000557e-01	1.114660e+02	-2.664777e-01	7.038100e-01	-4.469429e-10	3.998210e-05	1.344281e+00	1.238511e+00
9.501993746578730e-05	0.000000e+00	1.000547e-01	1.114660e+02	-2.677816e-01	7.038100e-01	-4.469246e-10	3.998202e-05	1.344281e+00	1.238511e+00
9.501993746698079e-05	0.000000e+00	1.000528e-01	1.114660e+02	-2.700195e-01	7.038099e-01	-4.469032e-10	3.998190e-05	1.344281e+00	1.238511e+00
9.501993746936777e-05	0.000000e+00	1.000490e-01	1.114660e+02	-2.676595e-01	7.038099e-01	-4.469549e-10	3.998200e-05	1.344281e+00	1.238511e+00
9.501993747414172e-05	0.000000e+00	1.000414e-01	1.114660e+02	-2.654628e-01	7.038097e-01	-4.469912e-10	3.998208e-05	1.344281e+00	1.238511e+00
9.501993748367576e-05	0.000000e+00	1.000261e-01	1.114660e+02	-2.736102e-01	7.038094e-01	-4.459558e-10	3.998254e-05	1.344281e+00	1.238511e+00
9.501993748377291e-05	0.000000e+00	1.000260e-01	1.114660e+02	-2.722982e-01	7.038094e-01	-4.455452e-10	3.998233e-05	1.344281e+00	1.238511e+00
